district_id,state,chamber,district_num,ocd_id,seat_label,party_control,rep_name,rep_party,first_elected,tenure_years,pvi,cook_rating,incumbent_running,is_open_seat,mode,chamber_total_seats,chamber_majority_threshold,state_raised_r_2026,state_spent_r_2026,state_raised_d_2026,state_spent_d_2026,state_raised_r_2024,state_spent_r_2024,state_raised_d_2024,state_spent_d_2024,state_raised_r_2022,state_spent_r_2022,state_raised_d_2022,state_spent_d_2022,hist_cost_to_compete,candidates_json,notes,data_source_flags
KS-L-028,KS,lower,28,ocd-division/country:us/state:ks/sldl:28,KS HD-28,R,Robert Rodriguez,R,2013,13.0,19.7,Likely R,True,False,safe,125,63,188032.0,169229.0,106073.0,95466.0,169229.0,159827.0,95466.0,90162.0,159827.0,150426.0,90162.0,84858.0,93694.0,"{""office"": ""KS House District 28"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Rodriguez"", ""party"": ""R""}, {""name"": ""Susan Lopez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-029,KS,lower,29,ocd-division/country:us/state:ks/sldl:29,KS HD-29,R,Patricia Martinez,R,2024,2.0,17.5,Likely R,True,False,safe,125,63,395152.0,355636.0,338806.0,304925.0,355636.0,335879.0,304925.0,287985.0,335879.0,316121.0,287985.0,271044.0,256885.0,"{""office"": ""KS House District 29"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Martinez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-030,KS,lower,30,ocd-division/country:us/state:ks/sldl:30,KS HD-30,D,John Hernandez,D,2009,17.0,-3.1,Lean D,True,False,attack,125,63,1088492.0,979642.0,975229.0,877706.0,979642.0,925218.0,877706.0,828945.0,925218.0,870793.0,828945.0,780183.0,1146839.0,"{""office"": ""KS House District 30"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Hernandez"", ""party"": ""D""}, {""name"": ""Mary Lopez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-031,KS,lower,31,ocd-division/country:us/state:ks/sldl:31,KS HD-31,R,Jennifer Lopez,R,2016,10.0,8.4,Likely R,True,False,defend,125,63,933008.0,839707.0,858151.0,772336.0,839707.0,793057.0,772336.0,729428.0,793057.0,746406.0,729428.0,686521.0,859756.0,"{""office"": ""KS House District 31"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Lopez"", ""party"": ""R""}, {""name"": ""Patricia Anderson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-032,KS,lower,32,ocd-division/country:us/state:ks/sldl:32,KS HD-32,R,Michael Wilson,R,2009,17.0,17.7,Likely R,True,False,safe,125,63,196707.0,177037.0,179900.0,161910.0,177037.0,167201.0,161910.0,152915.0,167201.0,157366.0,152915.0,143920.0,130736.0,"{""office"": ""KS House District 32"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Wilson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-033,KS,lower,33,ocd-division/country:us/state:ks/sldl:33,KS HD-33,R,Linda Anderson,R,2010,16.0,22.4,Likely R,True,False,safe,125,63,343774.0,309396.0,268074.0,241266.0,309396.0,292208.0,241266.0,227863.0,292208.0,275019.0,227863.0,214459.0,171317.0,"{""office"": ""KS House District 33"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Anderson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-034,KS,lower,34,ocd-division/country:us/state:ks/sldl:34,KS HD-34,R,David Thomas,R,2017,9.0,13.2,Likely R,True,False,defend,125,63,889023.0,800121.0,752406.0,677166.0,800121.0,755670.0,677166.0,639545.0,755670.0,711219.0,639545.0,601925.0,675331.0,"{""office"": ""KS House District 34"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Thomas"", ""party"": ""R""}, {""name"": ""Linda Hernandez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-035,KS,lower,35,ocd-division/country:us/state:ks/sldl:35,KS HD-35,R,OPEN SEAT,,,0.0,16.5,Likely R,False,True,safe,125,63,158664.0,142798.0,173717.0,156345.0,142798.0,134865.0,156345.0,147659.0,134865.0,126932.0,147659.0,138973.0,121082.0,"{""office"": ""KS House District 35"", ""source"": ""mock"", ""candidates"": []}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-036,KS,lower,36,ocd-division/country:us/state:ks/sldl:36,KS HD-36,R,Elizabeth Smith,R,2010,16.0,16.3,Likely R,True,False,safe,125,63,177540.0,159786.0,127036.0,114332.0,159786.0,150909.0,114332.0,107980.0,150909.0,142032.0,107980.0,101628.0,111823.0,"{""office"": ""KS House District 36"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Smith"", ""party"": ""R""}, {""name"": ""Jessica Brown"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-037,KS,lower,37,ocd-division/country:us/state:ks/sldl:37,KS HD-37,R,OPEN SEAT,,,0.0,11.2,Likely R,False,True,defend,125,63,209662.0,188696.0,203944.0,183549.0,188696.0,178213.0,183549.0,173352.0,178213.0,167730.0,173352.0,163155.0,181986.0,"{""office"": ""KS House District 37"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Brown"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-038,KS,lower,38,ocd-division/country:us/state:ks/sldl:38,KS HD-38,D,William Johnson,D,2014,12.0,-8.7,Likely D,True,False,attack,125,63,206488.0,185839.0,234668.0,211201.0,185839.0,175515.0,211201.0,199468.0,175515.0,165190.0,199468.0,187734.0,209864.0,"{""office"": ""KS House District 38"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Johnson"", ""party"": ""D""}, {""name"": ""John Miller"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-039,KS,lower,39,ocd-division/country:us/state:ks/sldl:39,KS HD-39,D,Barbara Williams,D,2020,6.0,-18.8,Likely D,True,False,safe,125,63,153779.0,138401.0,203942.0,183548.0,138401.0,130712.0,183548.0,173351.0,130712.0,123023.0,173351.0,163154.0,118559.0,"{""office"": ""KS House District 39"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Williams"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-040,KS,lower,40,ocd-division/country:us/state:ks/sldl:40,KS HD-40,R,Richard Brown,R,2023,3.0,9.6,Likely R,True,False,defend,125,63,609230.0,548307.0,585366.0,526829.0,548307.0,517845.0,526829.0,497561.0,517845.0,487384.0,497561.0,468293.0,552927.0,"{""office"": ""KS House District 40"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Brown"", ""party"": ""R""}, {""name"": ""Jessica Rodriguez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-041,KS,lower,41,ocd-division/country:us/state:ks/sldl:41,KS HD-41,D,Susan Jones,D,2015,11.0,0.8,Toss-up,False,False,attack,125,63,976129.0,878516.0,913331.0,821998.0,878516.0,829709.0,821998.0,776332.0,829709.0,780903.0,776332.0,730665.0,1112082.0,"{""office"": ""KS House District 41"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Jones"", ""party"": ""D""}, {""name"": ""Elizabeth Williams"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-042,KS,lower,42,ocd-division/country:us/state:ks/sldl:42,KS HD-42,R,Joseph Garcia,R,2021,5.0,13.9,Likely R,True,False,defend,125,63,334989.0,301490.0,260407.0,234367.0,301490.0,284740.0,234367.0,221346.0,284740.0,267991.0,221346.0,208326.0,239009.0,"{""office"": ""KS House District 42"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Garcia"", ""party"": ""R""}, {""name"": ""Jessica Rodriguez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-043,KS,lower,43,ocd-division/country:us/state:ks/sldl:43,KS HD-43,R,Jessica Miller,R,2009,17.0,2.3,Lean R,True,False,defend,125,63,1003199.0,902879.0,835389.0,751850.0,902879.0,852719.0,751850.0,710080.0,852719.0,802559.0,710080.0,668311.0,1042742.0,"{""office"": ""KS House District 43"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Miller"", ""party"": ""R""}, {""name"": ""Elizabeth Williams"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-044,KS,lower,44,ocd-division/country:us/state:ks/sldl:44,KS HD-44,R,James Davis,R,2021,5.0,10.6,Likely R,True,False,defend,125,63,450953.0,405858.0,413002.0,371702.0,405858.0,383310.0,371702.0,351052.0,383310.0,360762.0,351052.0,330402.0,387546.0,"{""office"": ""KS House District 44"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Davis"", ""party"": ""R""}, {""name"": ""Mary Thomas"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-045,KS,lower,45,ocd-division/country:us/state:ks/sldl:45,KS HD-45,D,Mary Rodriguez,D,2020,6.0,3.3,Lean R,True,False,attack,125,63,1179313.0,1061382.0,1063298.0,956969.0,1061382.0,1002416.0,956969.0,903804.0,1002416.0,943451.0,903804.0,850639.0,1239844.0,"{""office"": ""KS House District 45"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Rodriguez"", ""party"": ""D""}, {""name"": ""Jennifer Garcia"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-046,KS,lower,46,ocd-division/country:us/state:ks/sldl:46,KS HD-46,D,Robert Martinez,D,2013,13.0,-5.3,Lean D,True,False,attack,125,63,774176.0,696758.0,1164973.0,1048476.0,696758.0,658049.0,1048476.0,990227.0,658049.0,619341.0,990227.0,931979.0,1016668.0,"{""office"": ""KS House District 46"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Martinez"", ""party"": ""D""}, {""name"": ""David Smith"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-047,KS,lower,47,ocd-division/country:us/state:ks/sldl:47,KS HD-47,R,Patricia Hernandez,R,2017,9.0,16.7,Likely R,True,False,safe,125,63,356604.0,320943.0,257590.0,231831.0,320943.0,303113.0,231831.0,218951.0,303113.0,285283.0,218951.0,206072.0,221987.0,"{""office"": ""KS House District 47"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Hernandez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-048,KS,lower,48,ocd-division/country:us/state:ks/sldl:48,KS HD-48,R,John Lopez,R,2019,7.0,12.7,Likely R,True,False,defend,125,63,425464.0,382918.0,358212.0,322391.0,382918.0,361644.0,322391.0,304480.0,361644.0,340371.0,304480.0,286569.0,328024.0,"{""office"": ""KS House District 48"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Lopez"", ""party"": ""R""}, {""name"": ""Patricia Lopez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-049,KS,lower,49,ocd-division/country:us/state:ks/sldl:49,KS HD-49,R,Jennifer Wilson,R,2010,16.0,4.2,Lean R,True,False,defend,125,63,1128279.0,1015451.0,1081176.0,973058.0,1015451.0,959037.0,973058.0,919000.0,959037.0,902623.0,919000.0,864941.0,1193106.0,"{""office"": ""KS House District 49"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Wilson"", ""party"": ""R""}, {""name"": ""James Davis"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-050,KS,lower,50,ocd-division/country:us/state:ks/sldl:50,KS HD-50,R,Michael Anderson,R,2018,8.0,16.5,Likely R,True,False,safe,125,63,530219.0,477197.0,367222.0,330500.0,477197.0,450686.0,330500.0,312139.0,450686.0,424175.0,312139.0,293778.0,326925.0,"{""office"": ""KS House District 50"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Anderson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-051,KS,lower,51,ocd-division/country:us/state:ks/sldl:51,KS HD-51,R,Linda Thomas,R,2015,11.0,10.0,Likely R,True,False,defend,125,63,236535.0,212881.0,180152.0,162137.0,212881.0,201054.0,162137.0,153130.0,201054.0,189228.0,153130.0,144122.0,190486.0,"{""office"": ""KS House District 51"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Thomas"", ""party"": ""R""}, {""name"": ""Michael Anderson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-052,KS,lower,52,ocd-division/country:us/state:ks/sldl:52,KS HD-52,R,David Smith,R,2024,2.0,10.7,Likely R,True,False,defend,125,63,820167.0,738150.0,640151.0,576136.0,738150.0,697142.0,576136.0,544129.0,697142.0,656134.0,544129.0,512121.0,652971.0,"{""office"": ""KS House District 52"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Smith"", ""party"": ""R""}, {""name"": ""Linda Williams"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-053,KS,lower,53,ocd-division/country:us/state:ks/sldl:53,KS HD-53,R,Elizabeth Johnson,R,2020,6.0,7.2,Likely R,True,False,defend,125,63,307677.0,276909.0,349554.0,314599.0,276909.0,261525.0,314599.0,297121.0,261525.0,246141.0,297121.0,279643.0,326738.0,"{""office"": ""KS House District 53"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Johnson"", ""party"": ""R""}, {""name"": ""Richard Jones"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-054,KS,lower,54,ocd-division/country:us/state:ks/sldl:54,KS HD-54,R,William Williams,R,2014,12.0,13.7,Likely R,True,False,defend,125,63,731292.0,658163.0,431636.0,388472.0,658163.0,621599.0,388472.0,366890.0,621599.0,585034.0,366890.0,345308.0,470155.0,"{""office"": ""KS House District 54"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Williams"", ""party"": ""R""}, {""name"": ""Jessica Miller"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-055,KS,lower,55,ocd-division/country:us/state:ks/sldl:55,KS HD-55,R,Barbara Brown,R,2011,15.0,9.4,Likely R,True,False,defend,125,63,721235.0,649112.0,594984.0,535486.0,649112.0,613050.0,535486.0,505737.0,613050.0,576988.0,505737.0,475987.0,612982.0,"{""office"": ""KS House District 55"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Brown"", ""party"": ""R""}, {""name"": ""Jennifer Lopez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-056,KS,lower,56,ocd-division/country:us/state:ks/sldl:56,KS HD-56,R,Richard Jones,R,2011,15.0,4.2,Lean R,False,False,defend,125,63,853282.0,767954.0,809512.0,728561.0,767954.0,725290.0,728561.0,688085.0,725290.0,682626.0,688085.0,647610.0,897909.0,"{""office"": ""KS House District 56"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Jones"", ""party"": ""R""}, {""name"": ""Joseph Garcia"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-057,KS,lower,57,ocd-division/country:us/state:ks/sldl:57,KS HD-57,R,Susan Garcia,R,2024,2.0,5.2,Lean R,True,False,defend,125,63,241432.0,217289.0,282885.0,254597.0,217289.0,205217.0,254597.0,240453.0,205217.0,193146.0,240453.0,226308.0,275641.0,"{""office"": ""KS House District 57"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Garcia"", ""party"": ""R""}, {""name"": ""Patricia Wilson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-058,KS,lower,58,ocd-division/country:us/state:ks/sldl:58,KS HD-58,R,Joseph Miller,R,2010,16.0,8.4,Likely R,True,False,defend,125,63,257767.0,231990.0,285880.0,257292.0,231990.0,219102.0,257292.0,242998.0,219102.0,206213.0,242998.0,228704.0,260950.0,"{""office"": ""KS House District 58"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Miller"", ""party"": ""R""}, {""name"": ""David Thomas"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-059,KS,lower,59,ocd-division/country:us/state:ks/sldl:59,KS HD-59,R,Jessica Davis,R,2013,13.0,29.0,Likely R,False,False,safe,125,63,154607.0,139146.0,138114.0,124302.0,139146.0,131416.0,124302.0,117397.0,131416.0,123685.0,117397.0,110491.0,72595.0,"{""office"": ""KS House District 59"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Davis"", ""party"": ""R""}, {""name"": ""Linda Garcia"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-060,KS,lower,60,ocd-division/country:us/state:ks/sldl:60,KS HD-60,R,James Rodriguez,R,2008,18.0,17.5,Likely R,True,False,safe,125,63,201883.0,181695.0,135162.0,121646.0,181695.0,171601.0,121646.0,114887.0,171601.0,161507.0,114887.0,108129.0,117966.0,"{""office"": ""KS House District 60"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-061,KS,lower,61,ocd-division/country:us/state:ks/sldl:61,KS HD-61,D,Mary Martinez,D,2015,11.0,-7.8,Likely D,True,False,attack,125,63,660214.0,594193.0,816136.0,734522.0,594193.0,561182.0,734522.0,693715.0,561182.0,528171.0,693715.0,652908.0,721302.0,"{""office"": ""KS House District 61"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Martinez"", ""party"": ""D""}, {""name"": ""William Davis"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-062,KS,lower,62,ocd-division/country:us/state:ks/sldl:62,KS HD-62,R,Robert Hernandez,R,2009,17.0,8.5,Likely R,True,False,defend,125,63,781289.0,703160.0,882315.0,794083.0,703160.0,664096.0,794083.0,749968.0,664096.0,625031.0,749968.0,705852.0,796153.0,"{""office"": ""KS House District 62"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Hernandez"", ""party"": ""R""}, {""name"": ""Robert Garcia"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-063,KS,lower,63,ocd-division/country:us/state:ks/sldl:63,KS HD-63,R,Patricia Lopez,R,2021,5.0,9.3,Likely R,True,False,defend,125,63,183161.0,164845.0,157729.0,141956.0,164845.0,155687.0,141956.0,134070.0,155687.0,146529.0,134070.0,126183.0,159244.0,"{""office"": ""KS House District 63"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Lopez"", ""party"": ""R""}, {""name"": ""Susan Jones"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-064,KS,lower,64,ocd-division/country:us/state:ks/sldl:64,KS HD-64,R,John Wilson,R,2008,18.0,19.0,Likely R,True,False,safe,125,63,106656.0,95991.0,113402.0,102061.0,95991.0,90658.0,102061.0,96391.0,90658.0,85325.0,96391.0,90721.0,72305.0,"{""office"": ""KS House District 64"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Wilson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-065,KS,lower,65,ocd-division/country:us/state:ks/sldl:65,KS HD-65,R,Jennifer Anderson,R,2023,3.0,20.4,Likely R,False,False,safe,125,63,321974.0,289776.0,401096.0,360986.0,289776.0,273678.0,360986.0,340931.0,273678.0,257579.0,340931.0,320876.0,223119.0,"{""office"": ""KS House District 65"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Anderson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-066,KS,lower,66,ocd-division/country:us/state:ks/sldl:66,KS HD-66,R,Michael Thomas,R,2016,10.0,1.7,Toss-up,True,False,defend,125,63,875641.0,788077.0,671087.0,603978.0,788077.0,744295.0,603978.0,570424.0,744295.0,700513.0,570424.0,536870.0,890473.0,"{""office"": ""KS House District 66"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Thomas"", ""party"": ""R""}, {""name"": ""Michael Jones"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-067,KS,lower,67,ocd-division/country:us/state:ks/sldl:67,KS HD-67,R,Linda Smith,R,2009,17.0,18.2,Likely R,True,False,safe,125,63,219666.0,197700.0,160630.0,144567.0,197700.0,186716.0,144567.0,136536.0,186716.0,175733.0,136536.0,128504.0,129301.0,"{""office"": ""KS House District 67"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Smith"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-068,KS,lower,68,ocd-division/country:us/state:ks/sldl:68,KS HD-68,R,David Johnson,R,2024,2.0,10.4,Likely R,True,False,defend,125,63,591027.0,531924.0,441471.0,397324.0,531924.0,502373.0,397324.0,375250.0,502373.0,472822.0,375250.0,353177.0,466099.0,"{""office"": ""KS House District 68"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Johnson"", ""party"": ""R""}, {""name"": ""John Thomas"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-069,KS,lower,69,ocd-division/country:us/state:ks/sldl:69,KS HD-69,D,Elizabeth Williams,D,2009,17.0,-12.9,Likely D,True,False,attack,125,63,333493.0,300143.0,517974.0,466176.0,300143.0,283469.0,466176.0,440278.0,283469.0,266794.0,440278.0,414379.0,353967.0,"{""office"": ""KS House District 69"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Williams"", ""party"": ""D""}, {""name"": ""William Johnson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-070,KS,lower,70,ocd-division/country:us/state:ks/sldl:70,KS HD-70,R,William Brown,R,2016,10.0,25.2,Likely R,True,False,safe,125,63,236974.0,213277.0,172326.0,155093.0,213277.0,201428.0,155093.0,146477.0,201428.0,189579.0,146477.0,137861.0,101506.0,"{""office"": ""KS House District 70"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Brown"", ""party"": ""R""}, {""name"": ""Patricia Garcia"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-071,KS,lower,71,ocd-division/country:us/state:ks/sldl:71,KS HD-71,R,Barbara Jones,R,2023,3.0,-3.5,Lean D,True,False,defend,125,63,1100749.0,990674.0,726146.0,653532.0,990674.0,935637.0,653532.0,617224.0,935637.0,880599.0,617224.0,580917.0,1004793.0,"{""office"": ""KS House District 71"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Jones"", ""party"": ""R""}, {""name"": ""Mary Miller"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-072,KS,lower,72,ocd-division/country:us/state:ks/sldl:72,KS HD-72,R,Richard Garcia,R,2010,16.0,8.3,Likely R,True,False,defend,125,63,765289.0,688760.0,749432.0,674489.0,688760.0,650496.0,674489.0,637017.0,650496.0,612231.0,637017.0,599546.0,729230.0,"{""office"": ""KS House District 72"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Garcia"", ""party"": ""R""}, {""name"": ""Michael Williams"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-073,KS,lower,73,ocd-division/country:us/state:ks/sldl:73,KS HD-73,D,Susan Miller,D,2011,15.0,-1.3,Toss-up,False,False,attack,125,63,586579.0,527921.0,531368.0,478231.0,527921.0,498592.0,478231.0,451663.0,498592.0,469263.0,451663.0,425094.0,650006.0,"{""office"": ""KS House District 73"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Miller"", ""party"": ""D""}, {""name"": ""Joseph Hernandez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-074,KS,lower,74,ocd-division/country:us/state:ks/sldl:74,KS HD-74,R,Joseph Davis,R,2008,18.0,8.4,Likely R,True,False,defend,125,63,518939.0,467045.0,419605.0,377645.0,467045.0,441098.0,377645.0,356665.0,441098.0,415151.0,356665.0,335684.0,450501.0,"{""office"": ""KS House District 74"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Davis"", ""party"": ""R""}, {""name"": ""Jennifer Garcia"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-075,KS,lower,75,ocd-division/country:us/state:ks/sldl:75,KS HD-75,R,Jessica Rodriguez,R,2014,12.0,12.6,Likely R,True,False,defend,125,63,273551.0,246196.0,338194.0,304375.0,246196.0,232518.0,304375.0,287465.0,232518.0,218841.0,287465.0,270555.0,256933.0,"{""office"": ""KS House District 75"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Rodriguez"", ""party"": ""R""}, {""name"": ""David Williams"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-076,KS,lower,76,ocd-division/country:us/state:ks/sldl:76,KS HD-76,R,OPEN SEAT,,,0.0,25.4,Likely R,False,True,safe,125,63,275076.0,247569.0,228305.0,205475.0,247569.0,233815.0,205475.0,194059.0,233815.0,220061.0,194059.0,182644.0,124839.0,"{""office"": ""KS House District 76"", ""source"": ""mock"", ""candidates"": []}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-077,KS,lower,77,ocd-division/country:us/state:ks/sldl:77,KS HD-77,R,James Martinez,R,2022,4.0,5.5,Lean R,True,False,defend,125,63,291683.0,262515.0,271257.0,244131.0,262515.0,247931.0,244131.0,230569.0,247931.0,233347.0,230569.0,217006.0,293533.0,"{""office"": ""KS House District 77"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Martinez"", ""party"": ""R""}, {""name"": ""Mary Miller"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-078,KS,lower,78,ocd-division/country:us/state:ks/sldl:78,KS HD-78,D,Mary Hernandez,D,2010,16.0,1.5,Toss-up,True,False,attack,125,63,250570.0,225513.0,331091.0,297982.0,225513.0,212984.0,297982.0,281427.0,212984.0,200456.0,281427.0,264873.0,336532.0,"{""office"": ""KS House District 78"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Hernandez"", ""party"": ""D""}, {""name"": ""Susan Wilson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
KS-L-079,KS,lower,79,ocd-division/country:us/state:ks/sldl:79,KS HD-79,D,Robert Lopez,D,2015,11.0,-15.1,Likely D,True,False,safe,125,63,490723.0,441651.0,582002.0,523802.0,441651.0,417115.0,523802.0,494702.0,417115.0,392579.0,494702.0,465602.0,412233.0,"{""office"": ""KS House District 79"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Lopez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
