district_id,state,chamber,district_num,ocd_id,seat_label,party_control,rep_name,rep_party,first_elected,tenure_years,pvi,cook_rating,incumbent_running,is_open_seat,mode,chamber_total_seats,chamber_majority_threshold,state_raised_r_2026,state_spent_r_2026,state_raised_d_2026,state_spent_d_2026,state_raised_r_2024,state_spent_r_2024,state_raised_d_2024,state_spent_d_2024,state_raised_r_2022,state_spent_r_2022,state_raised_d_2022,state_spent_d_2022,hist_cost_to_compete,candidates_json,notes,data_source_flags
FL-U-026,FL,upper,26,ocd-division/country:us/state:fl/sldu:26,FL SD-26,R,Jessica Smith,R,2015,11.0,5.1,Lean R,True,False,defend,40,21,242838.0,218554.0,321173.0,289055.0,218554.0,206412.0,289055.0,272997.0,206412.0,194270.0,272997.0,256938.0,297314.0,"{""office"": ""FL Senate District 26"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Smith"", ""party"": ""R""}, {""name"": ""Barbara Wilson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-027,FL,upper,27,ocd-division/country:us/state:fl/sldu:27,FL SD-27,D,James Johnson,D,2022,4.0,-9.4,Likely D,True,False,attack,40,21,252785.0,227506.0,282067.0,253860.0,227506.0,214867.0,253860.0,239757.0,214867.0,202228.0,239757.0,225653.0,249088.0,"{""office"": ""FL Senate District 27"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Johnson"", ""party"": ""D""}, {""name"": ""John Martinez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-028,FL,upper,28,ocd-division/country:us/state:fl/sldu:28,FL SD-28,D,Mary Williams,D,2013,13.0,-0.8,Toss-up,True,False,attack,40,21,396939.0,357245.0,328820.0,295938.0,357245.0,337398.0,295938.0,279497.0,337398.0,317551.0,279497.0,263056.0,427161.0,"{""office"": ""FL Senate District 28"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Williams"", ""party"": ""D""}, {""name"": ""Patricia Thomas"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-029,FL,upper,29,ocd-division/country:us/state:fl/sldu:29,FL SD-29,D,Robert Brown,D,2008,18.0,-13.1,Likely D,True,False,attack,40,21,150880.0,135792.0,184124.0,165711.0,135792.0,128248.0,165711.0,156505.0,128248.0,120704.0,156505.0,147299.0,138309.0,"{""office"": ""FL Senate District 29"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Brown"", ""party"": ""D""}, {""name"": ""Joseph Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-030,FL,upper,30,ocd-division/country:us/state:fl/sldu:30,FL SD-30,D,Patricia Jones,D,2016,10.0,-5.2,Lean D,True,False,attack,40,21,713752.0,642377.0,972337.0,875103.0,642377.0,606689.0,875103.0,826487.0,606689.0,571002.0,826487.0,777870.0,886401.0,"{""office"": ""FL Senate District 30"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Jones"", ""party"": ""D""}, {""name"": ""William Johnson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-031,FL,upper,31,ocd-division/country:us/state:fl/sldu:31,FL SD-31,R,John Garcia,R,2015,11.0,5.1,Lean R,True,False,defend,40,21,1024068.0,921661.0,642044.0,577840.0,921661.0,870458.0,577840.0,545737.0,870458.0,819254.0,545737.0,513635.0,878279.0,"{""office"": ""FL Senate District 31"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Garcia"", ""party"": ""R""}, {""name"": ""Mary Brown"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-032,FL,upper,32,ocd-division/country:us/state:fl/sldu:32,FL SD-32,R,Jennifer Miller,R,2024,2.0,-0.5,Toss-up,True,False,defend,40,21,1411240.0,1270116.0,1144407.0,1029966.0,1270116.0,1199554.0,1029966.0,972746.0,1199554.0,1128992.0,972746.0,915525.0,1515133.0,"{""office"": ""FL Senate District 32"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Miller"", ""party"": ""R""}, {""name"": ""David Garcia"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-033,FL,upper,33,ocd-division/country:us/state:fl/sldu:33,FL SD-33,D,Michael Davis,D,2017,9.0,-12.9,Likely D,True,False,attack,40,21,429489.0,386540.0,522182.0,469964.0,386540.0,365065.0,469964.0,443855.0,365065.0,343591.0,443855.0,417746.0,395623.0,"{""office"": ""FL Senate District 33"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Davis"", ""party"": ""D""}, {""name"": ""Michael Davis"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-034,FL,upper,34,ocd-division/country:us/state:fl/sldu:34,FL SD-34,R,Linda Rodriguez,R,2012,14.0,16.4,Likely R,True,False,safe,40,21,398008.0,358208.0,261561.0,235405.0,358208.0,338307.0,235405.0,222327.0,338307.0,318407.0,222327.0,209249.0,241214.0,"{""office"": ""FL Senate District 34"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Rodriguez"", ""party"": ""R""}, {""name"": ""Elizabeth Thomas"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-035,FL,upper,35,ocd-division/country:us/state:fl/sldu:35,FL SD-35,R,David Martinez,R,2017,9.0,19.7,Likely R,True,False,safe,40,21,174088.0,156679.0,181132.0,163019.0,156679.0,147975.0,163019.0,153962.0,147975.0,139270.0,153962.0,144906.0,113163.0,"{""office"": ""FL Senate District 35"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Martinez"", ""party"": ""R""}, {""name"": ""Patricia Brown"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-036,FL,upper,36,ocd-division/country:us/state:fl/sldu:36,FL SD-36,D,Elizabeth Hernandez,D,2008,18.0,-4.7,Lean D,True,False,attack,40,21,558863.0,502977.0,597359.0,537623.0,502977.0,475034.0,537623.0,507755.0,475034.0,447090.0,507755.0,477887.0,616101.0,"{""office"": ""FL Senate District 36"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Hernandez"", ""party"": ""D""}, {""name"": ""David Anderson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-037,FL,upper,37,ocd-division/country:us/state:fl/sldu:37,FL SD-37,D,William Lopez,D,2008,18.0,1.7,Toss-up,True,False,attack,40,21,323294.0,290965.0,445325.0,400793.0,290965.0,274800.0,400793.0,378527.0,274800.0,258635.0,378527.0,356260.0,442505.0,"{""office"": ""FL Senate District 37"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Lopez"", ""party"": ""D""}, {""name"": ""James Rodriguez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-038,FL,upper,38,ocd-division/country:us/state:fl/sldu:38,FL SD-38,D,Barbara Wilson,D,2020,6.0,-12.1,Likely D,True,False,attack,40,21,160021.0,144019.0,249294.0,224364.0,144019.0,136018.0,224364.0,211900.0,136018.0,128017.0,211900.0,199435.0,174836.0,"{""office"": ""FL Senate District 38"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Wilson"", ""party"": ""D""}, {""name"": ""Jennifer Williams"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-039,FL,upper,39,ocd-division/country:us/state:fl/sldu:39,FL SD-39,R,Richard Anderson,R,2014,12.0,2.0,Lean R,True,False,defend,40,21,215725.0,194153.0,193705.0,174334.0,194153.0,183366.0,174334.0,164649.0,183366.0,172580.0,164649.0,154964.0,233960.0,"{""office"": ""FL Senate District 39"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Anderson"", ""party"": ""R""}, {""name"": ""Robert Lopez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
FL-U-040,FL,upper,40,ocd-division/country:us/state:fl/sldu:40,FL SD-40,D,Susan Thomas,D,2009,17.0,-11.3,Likely D,True,False,attack,40,21,456806.0,411126.0,452553.0,407298.0,411126.0,388285.0,407298.0,384670.0,388285.0,365445.0,384670.0,362043.0,398819.0,"{""office"": ""FL Senate District 40"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Thomas"", ""party"": ""D""}, {""name"": ""Mary Johnson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-001,GA,upper,1,ocd-division/country:us/state:ga/sldu:1,GA SD-1,R,Joseph Smith,R,2014,12.0,0.1,Toss-up,True,False,defend,56,29,517530.0,465777.0,430566.0,387510.0,465777.0,439901.0,387510.0,365981.0,439901.0,414024.0,365981.0,344453.0,567504.0,"{""office"": ""GA Senate District 1"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Smith"", ""party"": ""R""}, {""name"": ""Michael Wilson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-002,GA,upper,2,ocd-division/country:us/state:ga/sldu:2,GA SD-2,D,Jessica Johnson,D,2022,4.0,-4.9,Lean D,True,False,attack,56,29,237232.0,213509.0,386921.0,348229.0,213509.0,201647.0,348229.0,328883.0,201647.0,189786.0,328883.0,309537.0,330801.0,"{""office"": ""GA Senate District 2"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Johnson"", ""party"": ""D""}, {""name"": ""Elizabeth Brown"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-003,GA,upper,3,ocd-division/country:us/state:ga/sldu:3,GA SD-3,D,James Williams,D,2010,16.0,-2.0,Lean D,True,False,attack,56,29,645647.0,581082.0,748682.0,673814.0,581082.0,548800.0,673814.0,636380.0,548800.0,516518.0,636380.0,598946.0,796759.0,"{""office"": ""GA Senate District 3"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Williams"", ""party"": ""D""}, {""name"": ""Robert Smith"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-004,GA,upper,4,ocd-division/country:us/state:ga/sldu:4,GA SD-4,R,Mary Brown,R,2015,11.0,-4.1,Lean D,True,False,defend,56,29,1161918.0,1045726.0,723654.0,651289.0,1045726.0,987630.0,651289.0,615106.0,987630.0,929534.0,615106.0,578923.0,1020903.0,"{""office"": ""GA Senate District 4"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Brown"", ""party"": ""R""}, {""name"": ""Jennifer Anderson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-005,GA,upper,5,ocd-division/country:us/state:ga/sldu:5,GA SD-5,D,Robert Jones,D,2008,18.0,0.3,Toss-up,True,False,attack,56,29,938628.0,844765.0,1275958.0,1148362.0,844765.0,797833.0,1148362.0,1084564.0,797833.0,750902.0,1084564.0,1020766.0,1319260.0,"{""office"": ""GA Senate District 5"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Jones"", ""party"": ""D""}, {""name"": ""Joseph Miller"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-006,GA,upper,6,ocd-division/country:us/state:ga/sldu:6,GA SD-6,R,Patricia Garcia,R,2010,16.0,3.9,Lean R,True,False,defend,56,29,441270.0,397143.0,367564.0,330808.0,397143.0,375080.0,330808.0,312430.0,375080.0,353016.0,312430.0,294052.0,440237.0,"{""office"": ""GA Senate District 6"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Garcia"", ""party"": ""R""}, {""name"": ""David Williams"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-007,GA,upper,7,ocd-division/country:us/state:ga/sldu:7,GA SD-7,R,John Miller,R,2008,18.0,0.4,Toss-up,True,False,defend,56,29,1344455.0,1210009.0,963425.0,867083.0,1210009.0,1142787.0,867083.0,818911.0,1142787.0,1075564.0,818911.0,770740.0,1371540.0,"{""office"": ""GA Senate District 7"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Miller"", ""party"": ""R""}, {""name"": ""Linda Hernandez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-008,GA,upper,8,ocd-division/country:us/state:ga/sldu:8,GA SD-8,D,Jennifer Davis,D,2009,17.0,-4.7,Lean D,True,False,attack,56,29,368732.0,331859.0,338875.0,304987.0,331859.0,313422.0,304987.0,288043.0,313422.0,294986.0,288043.0,271100.0,377053.0,"{""office"": ""GA Senate District 8"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Davis"", ""party"": ""D""}, {""name"": ""Barbara Anderson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-009,GA,upper,9,ocd-division/country:us/state:ga/sldu:9,GA SD-9,R,Michael Rodriguez,R,2009,17.0,6.2,Lean R,True,False,defend,56,29,858883.0,772995.0,851660.0,766494.0,772995.0,730050.0,766494.0,723911.0,730050.0,687106.0,723911.0,681328.0,874821.0,"{""office"": ""GA Senate District 9"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Rodriguez"", ""party"": ""R""}, {""name"": ""Robert Davis"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-010,GA,upper,10,ocd-division/country:us/state:ga/sldu:10,GA SD-10,R,Linda Martinez,R,2018,8.0,7.7,Likely R,True,False,defend,56,29,969299.0,872369.0,791147.0,712033.0,872369.0,823904.0,712033.0,672475.0,823904.0,775439.0,672475.0,632918.0,862619.0,"{""office"": ""GA Senate District 10"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Martinez"", ""party"": ""R""}, {""name"": ""John Thomas"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-011,GA,upper,11,ocd-division/country:us/state:ga/sldu:11,GA SD-11,R,David Hernandez,R,2021,5.0,16.5,Likely R,False,False,safe,56,29,297272.0,267545.0,249671.0,224704.0,267545.0,252682.0,224704.0,212221.0,252682.0,237818.0,212221.0,199737.0,199244.0,"{""office"": ""GA Senate District 11"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Hernandez"", ""party"": ""R""}, {""name"": ""Richard Johnson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-012,GA,upper,12,ocd-division/country:us/state:ga/sldu:12,GA SD-12,D,Elizabeth Lopez,D,2023,3.0,-4.5,Lean D,True,False,attack,56,29,597458.0,537713.0,734720.0,661248.0,537713.0,507840.0,661248.0,624512.0,507840.0,477967.0,624512.0,587776.0,713667.0,"{""office"": ""GA Senate District 12"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Lopez"", ""party"": ""D""}, {""name"": ""John Johnson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-013,GA,upper,13,ocd-division/country:us/state:ga/sldu:13,GA SD-13,R,William Wilson,R,2014,12.0,0.6,Toss-up,True,False,defend,56,29,1005169.0,904652.0,619010.0,557109.0,904652.0,854394.0,557109.0,526158.0,854394.0,804135.0,526158.0,495208.0,960586.0,"{""office"": ""GA Senate District 13"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Wilson"", ""party"": ""R""}, {""name"": ""John Johnson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-014,GA,upper,14,ocd-division/country:us/state:ga/sldu:14,GA SD-14,D,Barbara Anderson,D,2019,7.0,-3.0,Lean D,True,False,attack,56,29,342788.0,308510.0,315850.0,284265.0,308510.0,291370.0,284265.0,268472.0,291370.0,274231.0,268472.0,252680.0,366956.0,"{""office"": ""GA Senate District 14"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Anderson"", ""party"": ""D""}, {""name"": ""Elizabeth Davis"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-015,GA,upper,15,ocd-division/country:us/state:ga/sldu:15,GA SD-15,D,Richard Thomas,D,2023,3.0,-3.2,Lean D,False,False,attack,56,29,205163.0,184646.0,413870.0,372483.0,184646.0,174388.0,372483.0,351789.0,174388.0,164130.0,351789.0,331096.0,343121.0,"{""office"": ""GA Senate District 15"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Thomas"", ""party"": ""D""}, {""name"": ""David Martinez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-016,GA,upper,16,ocd-division/country:us/state:ga/sldu:16,GA SD-16,R,Susan Smith,R,2019,7.0,5.1,Lean R,True,False,defend,56,29,287246.0,258521.0,197584.0,177825.0,258521.0,244159.0,177825.0,167946.0,244159.0,229797.0,167946.0,158067.0,255574.0,"{""office"": ""GA Senate District 16"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Smith"", ""party"": ""R""}, {""name"": ""Mary Miller"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-017,GA,upper,17,ocd-division/country:us/state:ga/sldu:17,GA SD-17,D,OPEN SEAT,,,0.0,-3.1,Lean D,False,True,attack,56,29,306131.0,275518.0,490067.0,441060.0,275518.0,260211.0,441060.0,416557.0,260211.0,244905.0,416557.0,392053.0,442458.0,"{""office"": ""GA Senate District 17"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Brown"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-018,GA,upper,18,ocd-division/country:us/state:ga/sldu:18,GA SD-18,R,Joseph Johnson,R,2023,3.0,20.5,Likely R,True,False,safe,56,29,120471.0,108424.0,110275.0,99248.0,108424.0,102400.0,99248.0,93734.0,102400.0,96376.0,93734.0,88220.0,70872.0,"{""office"": ""GA Senate District 18"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Johnson"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-019,GA,upper,19,ocd-division/country:us/state:ga/sldu:19,GA SD-19,R,Jessica Williams,R,2014,12.0,10.9,Likely R,False,False,defend,56,29,772995.0,695696.0,667388.0,600650.0,695696.0,657046.0,600650.0,567280.0,657046.0,618396.0,567280.0,533911.0,639942.0,"{""office"": ""GA Senate District 19"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Williams"", ""party"": ""R""}, {""name"": ""William Brown"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-020,GA,upper,20,ocd-division/country:us/state:ga/sldu:20,GA SD-20,D,James Brown,D,2009,17.0,-7.2,Likely D,True,False,attack,56,29,409970.0,368973.0,677329.0,609596.0,368973.0,348475.0,609596.0,575730.0,348475.0,327976.0,575730.0,541863.0,540543.0,"{""office"": ""GA Senate District 20"", ""source"": ""mock"", ""candidates"": [{""name"": ""James Brown"", ""party"": ""D""}, {""name"": ""Linda Thomas"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-021,GA,upper,21,ocd-division/country:us/state:ga/sldu:21,GA SD-21,R,Mary Jones,R,2019,7.0,9.8,Likely R,True,False,defend,56,29,390163.0,351147.0,341626.0,307464.0,351147.0,331639.0,307464.0,290382.0,331639.0,312131.0,290382.0,273301.0,336623.0,"{""office"": ""GA Senate District 21"", ""source"": ""mock"", ""candidates"": [{""name"": ""Mary Jones"", ""party"": ""R""}, {""name"": ""Michael Miller"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-022,GA,upper,22,ocd-division/country:us/state:ga/sldu:22,GA SD-22,R,Robert Garcia,R,2017,9.0,11.4,Likely R,True,False,defend,56,29,215757.0,194181.0,209269.0,188342.0,194181.0,183393.0,188342.0,177879.0,183393.0,172605.0,177879.0,167415.0,185797.0,"{""office"": ""GA Senate District 22"", ""source"": ""mock"", ""candidates"": [{""name"": ""Robert Garcia"", ""party"": ""R""}, {""name"": ""Elizabeth Wilson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-023,GA,upper,23,ocd-division/country:us/state:ga/sldu:23,GA SD-23,R,Patricia Miller,R,2023,3.0,16.5,Likely R,True,False,safe,56,29,423398.0,381058.0,363903.0,327513.0,381058.0,359888.0,327513.0,309317.0,359888.0,338718.0,309317.0,291122.0,286803.0,"{""office"": ""GA Senate District 23"", ""source"": ""mock"", ""candidates"": [{""name"": ""Patricia Miller"", ""party"": ""R""}, {""name"": ""John Davis"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-024,GA,upper,24,ocd-division/country:us/state:ga/sldu:24,GA SD-24,D,John Davis,D,2023,3.0,-6.3,Lean D,True,False,attack,56,29,170712.0,153640.0,244813.0,220332.0,153640.0,145105.0,220332.0,208091.0,145105.0,136569.0,208091.0,195850.0,211918.0,"{""office"": ""GA Senate District 24"", ""source"": ""mock"", ""candidates"": [{""name"": ""John Davis"", ""party"": ""D""}, {""name"": ""James Davis"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-025,GA,upper,25,ocd-division/country:us/state:ga/sldu:25,GA SD-25,R,Jennifer Rodriguez,R,2021,5.0,-2.0,Lean D,False,False,defend,56,29,483121.0,434809.0,522416.0,470174.0,434809.0,410653.0,470174.0,444054.0,410653.0,386497.0,444054.0,417933.0,574593.0,"{""office"": ""GA Senate District 25"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jennifer Rodriguez"", ""party"": ""R""}, {""name"": ""Barbara Johnson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-026,GA,upper,26,ocd-division/country:us/state:ga/sldu:26,GA SD-26,R,Michael Martinez,R,2023,3.0,14.6,Likely R,True,False,safe,56,29,439796.0,395817.0,327937.0,295143.0,395817.0,373827.0,295143.0,278746.0,373827.0,351837.0,278746.0,262349.0,300513.0,"{""office"": ""GA Senate District 26"", ""source"": ""mock"", ""candidates"": [{""name"": ""Michael Martinez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-027,GA,upper,27,ocd-division/country:us/state:ga/sldu:27,GA SD-27,R,Linda Hernandez,R,2020,6.0,17.1,Likely R,True,False,safe,56,29,302010.0,271809.0,334555.0,301099.0,271809.0,256709.0,301099.0,284371.0,256709.0,241608.0,284371.0,267644.0,226435.0,"{""office"": ""GA Senate District 27"", ""source"": ""mock"", ""candidates"": [{""name"": ""Linda Hernandez"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-028,GA,upper,28,ocd-division/country:us/state:ga/sldu:28,GA SD-28,D,David Lopez,D,2011,15.0,-2.2,Lean D,True,False,attack,56,29,660784.0,594706.0,575679.0,518111.0,594706.0,561666.0,518111.0,489327.0,561666.0,528627.0,489327.0,460543.0,703017.0,"{""office"": ""GA Senate District 28"", ""source"": ""mock"", ""candidates"": [{""name"": ""David Lopez"", ""party"": ""D""}, {""name"": ""Mary Brown"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-029,GA,upper,29,ocd-division/country:us/state:ga/sldu:29,GA SD-29,D,Elizabeth Wilson,D,2013,13.0,3.7,Lean R,True,False,attack,56,29,1049492.0,944543.0,1243939.0,1119545.0,944543.0,892069.0,1119545.0,1057348.0,892069.0,839594.0,1057348.0,995151.0,1254835.0,"{""office"": ""GA Senate District 29"", ""source"": ""mock"", ""candidates"": [{""name"": ""Elizabeth Wilson"", ""party"": ""D""}, {""name"": ""John Garcia"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-030,GA,upper,30,ocd-division/country:us/state:ga/sldu:30,GA SD-30,D,William Anderson,D,2022,4.0,-10.6,Likely D,False,False,attack,56,29,652272.0,587045.0,803125.0,722812.0,587045.0,554431.0,722812.0,682656.0,554431.0,521817.0,682656.0,642500.0,652849.0,"{""office"": ""GA Senate District 30"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Anderson"", ""party"": ""D""}, {""name"": ""Richard Jones"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-031,GA,upper,31,ocd-division/country:us/state:ga/sldu:31,GA SD-31,R,Barbara Thomas,R,2008,18.0,11.2,Likely R,True,False,defend,56,29,429054.0,386149.0,498837.0,448953.0,386149.0,364696.0,448953.0,424011.0,364696.0,343243.0,424011.0,399069.0,408272.0,"{""office"": ""GA Senate District 31"", ""source"": ""mock"", ""candidates"": [{""name"": ""Barbara Thomas"", ""party"": ""R""}, {""name"": ""John Hernandez"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-032,GA,upper,32,ocd-division/country:us/state:ga/sldu:32,GA SD-32,R,Richard Smith,R,2009,17.0,3.6,Lean R,True,False,defend,56,29,408211.0,367390.0,291854.0,262669.0,367390.0,346979.0,262669.0,248076.0,346979.0,326569.0,248076.0,233483.0,384036.0,"{""office"": ""GA Senate District 32"", ""source"": ""mock"", ""candidates"": [{""name"": ""Richard Smith"", ""party"": ""R""}, {""name"": ""Michael Anderson"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-033,GA,upper,33,ocd-division/country:us/state:ga/sldu:33,GA SD-33,D,Susan Johnson,D,2014,12.0,3.0,Lean R,True,False,attack,56,29,838605.0,754744.0,1180535.0,1062481.0,754744.0,712814.0,1062481.0,1003455.0,712814.0,670884.0,1003455.0,944428.0,1124949.0,"{""office"": ""GA Senate District 33"", ""source"": ""mock"", ""candidates"": [{""name"": ""Susan Johnson"", ""party"": ""D""}, {""name"": ""Patricia Williams"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-034,GA,upper,34,ocd-division/country:us/state:ga/sldu:34,GA SD-34,R,Joseph Williams,R,2010,16.0,2.4,Lean R,False,False,defend,56,29,925447.0,832902.0,898983.0,809084.0,832902.0,786630.0,809084.0,764135.0,786630.0,740357.0,764135.0,719186.0,1032106.0,"{""office"": ""GA Senate District 34"", ""source"": ""mock"", ""candidates"": [{""name"": ""Joseph Williams"", ""party"": ""R""}, {""name"": ""Elizabeth Miller"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-035,GA,upper,35,ocd-division/country:us/state:ga/sldu:35,GA SD-35,D,OPEN SEAT,,,0.0,-12.2,Likely D,False,True,attack,56,29,701576.0,631418.0,892340.0,803106.0,631418.0,596339.0,803106.0,758489.0,596339.0,561261.0,758489.0,713872.0,678553.0,"{""office"": ""GA Senate District 35"", ""source"": ""mock"", ""candidates"": [{""name"": ""William Jones"", ""party"": ""R""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
GA-U-036,GA,upper,36,ocd-division/country:us/state:ga/sldu:36,GA SD-36,R,Jessica Brown,R,2022,4.0,7.1,Likely R,True,False,defend,56,29,306283.0,275655.0,231598.0,208438.0,275655.0,260341.0,208438.0,196858.0,260341.0,245027.0,196858.0,185278.0,268172.0,"{""office"": ""GA Senate District 36"", ""source"": ""mock"", ""candidates"": [{""name"": ""Jessica Brown"", ""party"": ""R""}, {""name"": ""Richard Jones"", ""party"": ""D""}]}",Synthetic state-leg row — replace via OpenStates / FTM pipeline,mock
